id,price,cats_ok,dogs_ok,housing_type,laundry,parking,bedrooms,bathrooms,no_smoking,is_furnished,ev_charging,wheelchair_acccess,latitude,longitude 
7243719836,1995.0,True,False,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.721173,-73.996575
7243719428,2195.0,True,False,loft,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.726866,-73.979906
7243718955,4195.0,False,False,loft,laundry in bldg,street parking,3.0,1.0,False,False,False,False,40.722301,-73.997123
7243718568,5495.0,True,True,loft,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.720755,-74.01007
7243717972,3295.0,True,True,loft,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.721619,-73.995464
7243716297,1862.0,True,True,apartment,laundry in bldg,attached garage,1.0,1.0,False,False,False,False,40.8798,-73.9067
7243715745,1995.0,True,True,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.69944,-73.912289
7243713610,1400.0,True,False,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.766606,-73.916102
7243711750,1971.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.679247,-73.942445
7243711431,4000.0,True,False,apartment,laundry in bldg,street parking,3.0,2.0,False,False,False,False,40.67346,-73.979415
7243711069,2450.0,True,True,apartment,laundry in bldg,street parking,3.0,2.0,False,False,False,False,40.679617,-73.910196
7243710451,1798.0,False,False,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.7513,-73.883
7243710079,2150.0,True,True,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.679617,-73.910196
7243709545,1800.0,True,True,apartment,laundry on site,street parking,3.0,1.0,False,False,False,False,40.7436,-73.9216
7243709308,2350.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.679617,-73.910196
7243708325,2550.0,True,True,apartment,laundry in bldg,street parking,3.0,1.0,False,False,False,False,40.703667,-73.926891
7243708067,2475.0,True,True,apartment,w/d in unit,street parking,1.0,1.0,False,False,False,False,40.68693,-73.984829
7243707228,2498.0,False,False,apartment,laundry in bldg,street parking,3.0,2.0,False,False,False,False,40.6913,-73.8585
7243706868,3000.0,True,True,apartment,laundry in bldg,street parking,3.0,1.0,False,False,False,False,40.708427,-73.957904
7243705898,1750.0,False,False,apartment,no laundry on site,off-street parking,1.0,1.0,False,False,False,False,41.077395,-73.862778
7243705787,2950.0,True,True,apartment,w/d in unit,street parking,2.0,1.0,True,True,False,False,40.705888,-73.942966
7243707228,2498.0,False,False,apartment,laundry in bldg,street parking,3.0,2.0,False,False,False,False,40.6913,-73.8585
7243706868,3000.0,True,True,apartment,laundry in bldg,street parking,3.0,1.0,False,False,False,False,40.708427,-73.957904
7243705898,1750.0,False,False,apartment,no laundry on site,off-street parking,1.0,1.0,False,False,False,False,41.077395,-73.862778
7243705787,2950.0,True,True,apartment,w/d in unit,street parking,2.0,1.0,True,True,False,False,40.705888,-73.942966
7243705570,3300.0,True,True,apartment,laundry in bldg,street parking,3.0,3.0,False,False,False,False,40.708041,-73.943638
7243705189,1895.0,True,False,apartment,no laundry on site,street parking,2.0,1.0,False,False,False,False,40.76069,-73.972597
7243704619,1950.0,True,True,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.683515,-73.907627
7243704460,2298.0,False,False,apartment,laundry in bldg,street parking,3.0,1.0,False,False,False,False,40.7536,-73.8226
7243704191,1500.0,False,False,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.6174,-74.0121
7243703754,2350.0,True,True,apartment,laundry in bldg,street parking,3.0,1.0,False,False,False,False,40.702259,-73.920075
7243702663,2825.0,True,True,apartment,laundry in bldg,street parking,4.0,1.0,False,False,False,False,40.702192,-73.928339
7243701449,1875.0,True,True,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.697609,-73.9335
7243700909,1998.0,False,False,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.7029,-73.8111
7243700145,2400.0,True,True,apartment,laundry in bldg,street parking,4.0,2.0,False,False,False,False,40.676423,-73.910919
7243699873,1890.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.7597,-73.9918
7243698431,1830.0,True,True,apartment,laundry on site,off-street parking,1.0,1.0,False,False,False,False,40.6794,-73.9496
7243698319,2350.0,True,True,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.65313,-73.966092
7243697215,1998.0,False,False,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.7763,-73.911
7243695609,1750.0,True,True,apartment,laundry on site,street parking,0.0,1.0,False,False,False,False,40.6794,-73.9496
7243695538,2099.0,True,True,apartment,laundry on site,street parking,2.0,1.0,False,False,False,False,40.687811,-73.923689
7243695295,2680.0,True,True,apartment,laundry in bldg,street parking,3.0,2.0,False,False,False,False,41.0888,-73.5435
7243694871,2699.0,True,True,apartment,laundry in bldg,street parking,3.0,2.0,False,False,False,False,40.695998,-73.916187
7243694483,2699.0,True,True,apartment,w/d hookups,street parking,3.0,1.0,False,False,False,False,40.686263,-73.956699
7243694314,1499.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,41.0888,-73.5435
7243694245,2995.0,True,True,apartment,w/d in unit,off-street parking,3.0,1.5,False,False,False,False,40.679,-73.9644
7243693960,1695.0,True,True,apartment,laundry in bldg,street parking,0.0,1.0,False,False,False,False,40.713958,-73.997393
7243693590,3675.0,True,True,apartment,laundry in bldg,street parking,2.0,2.0,False,False,False,False,40.757844,-73.991241
7243693387,2250.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.731174,-74.003555
7243692699,2395.0,True,True,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.690399,-73.923644
7243692165,1595.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.7255,-73.9983
7243691737,2598.0,False,False,apartment,laundry in bldg,street parking,2.0,2.0,False,False,False,False,40.7351,-73.8776
7243691739,2250.0,True,True,apartment,laundry on site,street parking,1.0,1.0,False,False,False,False,40.6794,-73.9496
7243690895,1830.0,False,True,apartment,w/d in unit,off-street parking,1.0,1.0,True,False,True,False,41.042662,-73.53141
7243690485,2666.0,True,False,apartment,w/d hookups,street parking,1.0,1.0,False,False,False,False,40.710957,-73.951116
7243690188,2099.0,True,True,apartment,w/d hookups,street parking,1.0,1.0,False,False,False,False,40.699405,-73.95337
7243690099,6500.0,True,True,house,w/d in unit,street parking,5.0,3.5,False,True,False,False,40.93116,-73.831902
7243689732,2100.0,True,True,apartment,w/d in unit,street parking,2.0,2.0,False,False,False,False,40.6669,-73.9828
7243689723,1700.0,True,True,apartment,w/d in unit,attached garage,1.0,1.0,False,False,True,False,41.063586,-73.548645
7243689501,1600.0,True,True,apartment,w/d in unit,street parking,0.0,1.0,False,False,False,False,40.6794,-73.9496
7243689439,2850.0,False,False,house,laundry on site,carport,3.0,2.0,True,False,False,False,41.2892,-73.9184
7243689199,1770.0,True,True,apartment,w/d in unit,attached garage,1.0,1.0,False,False,True,False,41.0602,-73.5445
7243689058,2850.0,True,True,apartment,laundry in bldg,attached garage,1.0,1.0,True,True,False,False,40.7651,-73.9858
7243688855,2500.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.748148,-73.97845
7243687425,1850.0,False,False,apartment,laundry in bldg,street parking,1.0,1.0,True,False,False,False,40.711142,-73.94949
7243686956,2095.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.673492,-73.966618
7243686677,2100.0,True,True,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.675403,-73.958459
7243686343,1605.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.675403,-73.958459
7243686140,1525.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.675403,-73.958459
7243685868,1400.0,False,False,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.86523,-73.844366
7243685650,2500.0,True,True,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.692369,-73.959811
7243684958,3235.0,True,True,apartment,laundry in bldg,street parking,2.0,2.0,False,False,False,False,41.051977,-73.813752
7243684946,2200.0,True,True,apartment,w/d in unit,street parking,2.0,1.0,False,False,False,False,40.6794,-73.9496
7243684499,2250.0,True,True,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.661106,-73.958561
7243684501,1545.0,True,True,apartment,no laundry on site,no parking,1.0,1.0,False,False,False,False,40.611602,-73.971379
7243684436,2725.0,True,True,apartment,w/d in unit,attached garage,2.0,2.0,True,False,True,True,40.936044,-73.902845
7243683535,2429.0,True,True,apartment,w/d in unit,street parking,3.0,1.0,False,False,False,False,40.675209,-73.94898
7243682535,2700.0,True,True,apartment,w/d in unit,attached garage,2.0,1.0,False,False,True,False,40.7139,-74.007
7243682053,2150.0,True,True,apartment,w/d in unit,attached garage,2.0,1.0,False,False,True,False,40.7143,-74.006
7243681993,1974.0,True,True,apartment,w/d in unit,attached garage,1.0,1.0,True,False,False,True,40.936044,-73.902845
7243681715,1595.0,True,True,apartment,laundry in bldg,no parking,1.0,1.0,False,False,False,False,40.613058,-73.95815
7243680827,1650.0,True,True,apartment,laundry on site,off-street parking,1.0,1.0,False,False,False,False,40.6794,-73.9496
7243680274,1000.0,False,False,apartment,w/d in unit,street parking,3.0,0.5,True,False,False,False,40.6883,-74.0007
7243679976,1595.0,True,True,apartment,laundry in bldg,street parking,0.0,1.0,False,False,False,False,40.721952,-73.996268
7243679036,1300.0,True,True,apartment,laundry on site,off-street parking,1.0,1.0,True,False,False,False,41.0957,-73.4285
7243678656,1443.0,False,False,apartment,laundry in bldg,street parking,0.0,1.0,True,False,False,False,40.631607,-74.030771
7243677149,1700.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.695998,-73.916187
7243676628,2100.0,False,False,house,laundry in bldg,attached garage,3.0,2.0,True,False,False,False,27.2606,-80.4771
7243674650,2635.0,False,False,apartment,laundry in bldg,street parking,3.0,1.0,False,False,False,False,40.697265,-73.907068
7243670597,2400.0,False,False,apartment,laundry in bldg,street parking,3.0,1.0,False,False,False,False,40.706134,-73.827312
7243669567,2380.0,False,False,apartment,laundry in bldg,street parking,3.0,1.0,False,False,False,False,40.7036,-73.8961
7243668585,2995.0,True,True,loft,laundry in bldg,street parking,3.0,2.0,False,False,False,False,40.714502,-73.998796
7243668412,2000.0,True,True,apartment,laundry on site,off-street parking,3.0,1.0,True,False,False,False,40.684777,-73.930607
7243667964,2600.0,False,False,house,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.7608,-73.9295
7243667322,3495.0,True,True,loft,laundry in bldg,street parking,4.0,2.0,False,False,False,False,40.714502,-73.998796
7243667144,1625.0,False,False,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.956097,-73.814739
7243666758,2500.0,False,False,apartment,w/d in unit,street parking,2.0,1.0,False,False,False,False,40.956939,-73.816619
7243665652,1900.0,False,False,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.7706,-73.9265
7243665530,1975.0,True,True,apartment,no laundry on site,street parking,1.0,1.0,False,False,False,False,40.7975,-73.9683
7243665501,2300.0,False,False,apartment,laundry in bldg,off-street parking,3.0,2.0,False,False,False,False,40.665844,-73.883111
7243664954,1800.0,True,True,apartment,w/d in unit,street parking,1.0,1.0,False,False,True,False,40.7143,-74.006
7243664911,1750.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,True,False,False,False,40.79338,-73.970858
7243664357,3195.0,True,True,loft,laundry in bldg,street parking,3.0,2.0,False,False,False,False,40.714502,-73.998796
7243664092,1250.0,True,False,apartment,laundry in bldg,street parking,2.0,1.0,True,False,False,False,40.727597,-73.80704
7243661916,2050.0,True,True,apartment,w/d in unit,street parking,2.0,1.0,False,False,True,False,40.7143,-74.006
7243661816,1200.0,False,False,apartment,laundry in bldg,street parking,1.0,0.5,True,False,False,False,40.6669,-73.9828
7243661531,2495.0,True,True,apartment,laundry in bldg,street parking,3.0,1.0,False,False,False,False,40.713021,-73.994459
7243660338,1495.0,True,True,apartment,laundry in bldg,street parking,0.0,1.0,False,False,False,False,40.713021,-73.994459
7243659000,1725.0,False,False,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,True,40.7029,-73.8111
7243658149,1500.0,True,False,apartment,laundry in bldg,street parking,0.0,1.0,False,False,False,False,40.684565,-73.932378
7243656954,2050.0,True,False,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.8222,-73.9217
7243656589,1400.0,False,False,apartment,laundry in bldg,street parking,0.0,1.0,False,False,False,False,40.8222,-73.9217
7243655717,2200.0,True,True,apartment,laundry in bldg,street parking,2.0,2.0,False,False,False,False,40.8496,-73.9356
7243650752,2030.0,True,True,apartment,w/d in unit,off-street parking,2.0,1.0,True,False,False,False,40.7149,-74.3642
7243649938,1600.0,False,False,apartment,laundry on site,street parking,1.0,1.0,False,False,False,False,40.837418,-73.85836
7243649150,2100.0,False,False,apartment,w/d in unit,attached garage,3.0,2.0,False,False,False,False,40.718,-74.0754
7243645711,1850.0,True,True,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.6467,-73.957
7243644904,1600.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.67,-73.9367
7243643805,3200.0,True,True,apartment,w/d in unit,street parking,3.0,1.0,False,False,False,False,40.713656,-74.01171
7243643746,1500.0,True,True,apartment,laundry in bldg,street parking,0.0,1.0,False,False,False,False,40.67,-73.9367
7243643725,4700.0,True,True,apartment,laundry in bldg,street parking,4.0,2.0,False,False,False,False,40.713656,-74.01171
7243640434,1500.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.682008,-73.893185
7243637159,1645.0,False,False,apartment,laundry in bldg,street parking,3.0,1.0,False,False,False,False,40.833895,-73.856106
7243636935,1425.0,False,False,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.85738,-73.902411
7243628209,1650.0,False,False,apartment,laundry on site,off-street parking,1.0,1.0,True,False,False,True,40.745,-73.9069
7243621706,2300.0,False,True,apartment,laundry in bldg,street parking,2.0,2.0,False,False,False,False,40.7627,-73.7745
7243621003,2300.0,False,True,apartment,laundry in bldg,street parking,3.0,2.0,False,False,False,False,40.7627,-73.7745
7243605679,2895.0,False,False,apartment,laundry on site,street parking,2.0,1.0,False,False,False,False,40.739575,-73.892224
7243605556,1599.0,False,False,apartment,laundry on site,street parking,0.0,1.0,False,False,False,False,40.7119,-73.7944
7243605495,2199.0,False,False,apartment,laundry on site,attached garage,1.0,1.0,False,False,False,False,40.740856,-73.899479
7243593717,2400.0,True,True,apartment,laundry in bldg,street parking,3.0,1.0,False,False,False,False,40.69736,-73.923883
7243593309,4500.0,True,True,apartment,laundry in bldg,street parking,3.0,1.0,False,False,False,False,40.705516,-73.938073
7243592897,1900.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.6907,-73.9274
7243590742,3000.0,True,True,apartment,laundry in bldg,street parking,4.0,1.5,False,False,False,False,40.706852,-73.917852
7243589586,2150.0,True,True,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.695348,-73.920347
7243588100,2050.0,True,True,apartment,w/d in unit,street parking,2.0,1.0,False,False,False,False,40.687489,-73.954732
7243587526,1971.0,True,True,apartment,w/d in unit,street parking,2.0,1.0,False,False,False,False,40.76424,-73.92038
7243587115,2050.0,True,True,apartment,w/d in unit,street parking,1.0,1.0,True,False,False,False,40.684672,-73.918381
7243585961,2275.0,True,True,apartment,laundry in bldg,attached garage,2.0,1.0,False,False,False,False,40.677067,-73.922806
7243585322,2200.0,True,True,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.685991,-73.946614
7243584853,3000.0,True,True,apartment,w/d in unit,street parking,3.0,2.0,False,False,False,False,40.77371,-73.90671
7243584853,3000.0,True,True,apartment,w/d in unit,street parking,3.0,2.0,False,False,False,False,40.77371,-73.90671
7243584082,2700.0,True,True,apartment,laundry in bldg,street parking,4.0,1.5,False,False,False,False,40.7006,-73.918
7243583649,1650.0,True,True,apartment,laundry in bldg,street parking,0.0,1.0,False,False,False,False,40.675707,-73.947172
7243582956,1805.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.76566,-73.92544
7243582194,2829.0,True,True,apartment,laundry in bldg,street parking,3.0,1.0,False,False,False,False,40.795376,-73.966675
7243581948,3000.0,True,True,apartment,w/d in unit,street parking,4.0,3.0,False,False,False,False,40.680994,-73.928674
7243581573,2250.0,False,False,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.771598,-73.908946
7243580997,2200.0,True,True,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.669344,-73.958545
7243580381,1830.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.682753,-73.94788
7243580209,3400.0,True,True,loft,w/d in unit,street parking,1.0,1.0,False,False,False,False,40.700006,-73.971977
7243579771,3435.0,True,True,apartment,laundry in bldg,street parking,3.0,2.0,False,False,False,False,40.675252,-73.950691
7243579147,3150.0,False,False,apartment,laundry in bldg,street parking,3.0,1.0,False,False,False,False,40.698349,-73.922744
7243578679,2350.0,True,True,apartment,no laundry on site,street parking,3.0,2.0,True,False,False,False,40.686417,-73.908688
7243577974,2350.0,True,True,apartment,laundry in bldg,street parking,3.0,1.0,False,False,False,False,40.702342,-73.925779
7243577232,1700.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.69206,-73.939126
7243576573,2000.0,False,False,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.689771,-73.952277
7243575270,1520.0,False,False,apartment,no laundry on site,no parking,2.0,1.0,False,False,False,False,40.742549,-73.972063
7243572175,2500.0,True,True,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.69385,-73.955112
7243570332,1875.0,False,False,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.768393,-73.921235
7243570324,1799.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.76132,-73.92829
7243569168,2050.0,True,True,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.686512,-73.955991
7243568848,1950.0,True,True,apartment,laundry in bldg,attached garage,1.0,1.0,False,True,False,False,40.820061,-73.95567
7243567450,2850.0,True,True,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.717013,-73.953567
7243565744,1878.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.665474,-73.952305
7243565702,2450.0,False,False,apartment,laundry in bldg,street parking,3.0,2.0,False,False,False,False,40.687228,-73.941785
7243565655,2000.0,True,True,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.66644,-73.953606
7243565620,2800.0,False,False,apartment,laundry in bldg,street parking,2.0,2.0,False,False,False,False,40.689756,-73.939389
7243565574,2400.0,True,True,townhouse,laundry in bldg,street parking,2.0,2.0,False,False,False,False,40.686497,-73.94164
7243565505,2000.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.689756,-73.939389
7243565455,2300.0,True,True,apartment,laundry in bldg,street parking,2.0,2.0,False,False,False,False,40.695289,-73.943388
7243565412,3300.0,True,True,apartment,laundry in bldg,street parking,3.0,2.0,False,False,False,False,40.689756,-73.939389
7243565341,2200.0,True,True,apartment,laundry in bldg,street parking,3.0,1.0,False,False,False,False,40.686497,-73.94164
7243564900,2099.0,True,True,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.687311,-73.947602
7243564799,1649.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.695004,-73.952489
7243564682,2800.0,False,False,apartment,laundry in bldg,street parking,4.0,1.0,False,False,False,False,40.677351,-73.930318
7243564674,2099.0,True,True,apartment,laundry in bldg,street parking,1.0,1.5,False,False,False,False,40.679485,-73.932897
7243564659,1975.0,True,True,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.673051,-73.94337
7243562048,3190.0,True,True,apartment,laundry in bldg,street parking,2.0,2.0,False,False,False,False,40.786699,-73.971055
7243561662,1695.0,True,True,apartment,w/d in unit,street parking,1.0,1.0,False,False,False,False,40.855939,-73.928268
7243557353,1575.0,False,False,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.6251,-74.0303
7243553578,1450.0,False,False,apartment,no laundry on site,street parking,0.0,1.0,False,False,False,False,40.6947,-73.7374
7243552793,2750.0,True,True,apartment,w/d in unit,street parking,1.0,1.0,False,False,False,False,40.775894,-73.957
7243551932,3500.0,True,True,apartment,laundry in bldg,street parking,2.0,2.0,False,False,False,False,40.706367,-74.01566
7243551265,1900.0,False,False,apartment,laundry in bldg,detached garage,0.0,1.0,False,False,False,False,40.772866,-73.98954
7243551229,1650.0,False,False,apartment,w/d in unit,attached garage,2.0,2.0,False,False,False,False,40.811588,-73.950485
7243547729,2150.0,False,False,apartment,laundry on site,street parking,2.0,1.0,False,False,False,False,40.7667,-73.8241
7243547720,2400.0,False,False,apartment,no laundry on site,street parking,2.0,1.0,False,False,False,False,40.732517,-73.952589
7243542447,1500.0,False,False,apartment,laundry in bldg,street parking,0.0,1.0,False,False,False,False,40.7627,-73.9149
7243541513,2100.0,False,False,house,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.6011,-73.9475
7243538389,1500.0,True,True,apartment,laundry in bldg,off-street parking,0.0,1.0,True,False,False,False,40.9002,-73.781
7243537520,1695.0,True,True,apartment,w/d in unit,street parking,1.0,1.0,False,False,False,False,40.855939,-73.928268
7243537371,1850.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,True,False,False,False,41.033,-73.7652
7243537026,2350.0,True,True,apartment,laundry in bldg,street parking,4.0,1.0,False,False,False,False,40.850063,-73.933804
7243536972,1500.0,False,False,apartment,laundry in bldg,street parking,1.0,1.0,True,False,False,False,40.9086,-73.8221
7243536243,1495.0,False,False,apartment,laundry in bldg,off-street parking,0.0,1.0,True,False,False,False,41.0141,-73.7552
7243535721,1850.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,True,False,False,False,41.033,-73.7652
7243535264,1600.0,False,False,apartment,laundry on site,off-street parking,1.0,1.0,True,False,False,False,40.9656,-73.8434
7243534101,1900.0,True,True,apartment,laundry on site,street parking,2.0,1.0,True,False,False,False,40.9231,-73.8299
7243533451,2680.0,True,True,apartment,w/d in unit,street parking,1.0,1.0,False,False,False,False,40.70745,-74.00264
7243528006,3375.0,True,True,apartment,w/d in unit,street parking,4.0,2.0,False,False,False,False,40.828797,-73.948202
7243525418,3500.0,True,True,apartment,w/d in unit,street parking,2.0,0.0,False,False,False,False,40.7816,-73.9511
7243525379,3560.0,True,True,apartment,w/d in unit,street parking,0.0,1.0,False,False,False,False,40.707573,-74.002426
7243525087,3000.0,True,True,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.7763,-73.9529
7243522939,3960.0,True,True,apartment,laundry in bldg,street parking,2.0,2.0,False,False,False,False,40.707275,-74.00224
7243522010,3250.0,True,True,apartment,w/d in unit,street parking,3.0,1.0,False,False,False,False,40.674142,-73.964295
7243519835,1900.0,False,False,apartment,no laundry on site,street parking,2.0,1.0,True,False,False,False,40.6705,-73.894
7243518227,3150.0,True,False,apartment,w/d in unit,street parking,2.0,1.0,False,False,False,False,40.6724,-73.963931
7243516213,2050.0,False,False,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.75695,-73.92851
7243514725,1900.0,True,True,apartment,no laundry on site,street parking,2.0,1.0,False,False,False,False,40.788974,-73.948267
7243513200,2399.0,True,True,apartment,laundry in bldg,street parking,3.0,1.0,False,False,False,False,40.714914,-73.947833
7243512574,1900.0,True,True,apartment,no laundry on site,street parking,1.0,1.0,False,False,False,False,40.796703,-73.932847
7243512201,2599.0,False,False,apartment,laundry in bldg,street parking,3.0,1.0,True,False,False,False,40.707299,-73.918632
7243511803,2000.0,True,True,apartment,no laundry on site,street parking,1.0,1.0,True,True,False,False,40.6816,-73.9798
7243508895,2000.0,False,False,apartment,w/d in unit,street parking,1.0,1.0,False,False,False,False,40.802373,-73.964301
7243508022,2000.0,False,False,apartment,laundry on site,off-street parking,2.0,1.0,False,False,False,False,41.045311,-73.787613
7243499174,3220.0,False,True,apartment,w/d in unit,street parking,2.0,1.0,True,False,False,False,40.687761,-73.978332
7243499023,2000.0,True,True,apartment,laundry in bldg,attached garage,1.0,1.0,False,False,False,False,40.701806,-73.918177
7243498311,1950.0,False,False,townhouse,laundry in bldg,attached garage,3.0,1.0,False,False,False,False,40.7536,-73.8226
7243496527,4900.0,True,True,apartment,w/d in unit,street parking,4.0,2.0,False,False,False,False,40.721678,-73.980607
7243495911,2575.0,True,True,townhouse,w/d in unit,street parking,3.0,1.5,False,False,False,False,40.710589,-73.909525
7243495281,3800.0,True,True,townhouse,w/d in unit,street parking,5.0,2.0,False,False,False,False,40.701782,-73.905257
7243494579,2295.0,True,True,townhouse,w/d in unit,street parking,2.0,1.0,False,False,False,False,40.710657,-73.909518
7243494027,1725.0,True,True,apartment,w/d in unit,street parking,1.0,1.0,True,True,True,True,40.7101,-74.0013
7243493876,2400.0,True,True,townhouse,w/d in unit,street parking,3.0,2.0,False,False,False,False,40.693624,-73.938313
7243492974,2500.0,True,True,apartment,w/d in unit,street parking,2.0,1.0,True,False,False,False,40.666604,-73.940151
7243492970,2425.0,True,True,loft,w/d in unit,street parking,1.0,2.0,False,False,False,False,40.697934,-73.911434
7243490976,3830.0,True,True,apartment,laundry in bldg,street parking,2.0,2.0,False,False,False,False,40.688694,-73.98363
7243487405,2600.0,True,True,apartment,w/d in unit,street parking,3.0,2.0,False,False,False,False,40.689477,-73.916127
7243487372,2400.0,False,False,house,no laundry on site,no parking,2.0,1.0,False,False,False,False,40.7763,-73.911
7243482922,1825.0,True,True,apartment,w/d in unit,street parking,2.0,1.0,False,False,False,False,40.674748,-73.941694
7243481441,1595.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.660027,-73.9606
7243481281,1750.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.668021,-73.958927
7243480831,2595.0,True,True,apartment,laundry in bldg,street parking,3.0,2.0,False,False,False,False,40.659496,-73.96056
7243480639,1850.0,True,True,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.706701,-73.952913
7243480214,1850.0,True,True,apartment,laundry in bldg,street parking,2.0,1.0,False,False,False,False,40.660027,-73.9606
7243480032,1595.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.660117,-73.950569
7243479926,1825.0,True,True,apartment,laundry in bldg,attached garage,1.0,1.0,False,False,False,False,40.9011,-73.9053
7243479756,1395.0,True,True,apartment,laundry in bldg,street parking,0.0,1.0,False,False,False,False,40.655875,-73.956388
7243479606,2200.0,True,False,apartment,w/d in unit,street parking,2.0,1.0,False,False,False,False,40.763306,-73.99203
7243476356,1725.0,True,False,apartment,laundry on site,street parking,1.0,1.0,False,False,False,False,40.974391,-73.830274
7243471064,2500.0,False,False,apartment,no laundry on site,street parking,2.0,1.0,False,False,False,False,40.724795,-73.94061
7243469684,2600.0,False,False,apartment,no laundry on site,no parking,3.0,1.0,True,False,False,False,40.745,-73.9069
7243465465,1675.0,True,False,house,w/d in unit,off-street parking,1.0,1.0,False,False,False,False,41.097788,-73.509264
7243464038,1600.0,True,True,apartment,laundry in bldg,street parking,1.0,1.0,False,False,False,False,40.672681,-73.953019
